#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
153;26;Fichte;100;Fichte_1_26;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
154;26;Fichte;100;Fichte_1_26;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
155;26;Fichte;100;Fichte_1_26;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
156;26;Fichte;100;Fichte_1_26;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;26;Fichte;100;Fichte_1_26;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
157;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
158;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
159;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
160;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
161;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
162;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
163;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
164;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
165;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
166;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
167;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
168;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
169;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
170;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
171;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
172;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
173;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
174;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
175;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
176;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
177;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
178;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
179;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
180;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
181;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
182;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
183;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
184;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
185;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
186;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
187;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
188;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
189;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
190;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
191;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
192;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
193;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
194;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
195;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
196;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
197;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
198;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
199;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
200;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
201;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
202;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
203;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
204;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
205;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
206;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
207;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
208;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
209;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
210;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
211;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
212;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
213;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
214;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
215;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
216;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
217;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
218;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
219;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
220;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
221;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
222;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
223;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
224;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
225;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
226;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
227;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
228;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
229;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
230;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
231;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
232;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
233;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
234;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
235;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
236;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
237;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
238;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
239;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
240;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
241;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
242;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
243;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
244;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
245;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
246;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
247;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
248;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
249;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
250;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
251;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
252;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
253;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
254;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
255;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
256;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
257;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
258;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
259;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
260;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
261;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
262;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
263;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
264;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
265;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
266;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
267;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
268;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
269;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
270;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
271;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
272;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
273;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
274;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
275;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
276;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
277;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
278;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
279;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
280;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
281;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
282;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
283;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
284;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
285;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
286;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
287;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
288;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
289;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
290;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
291;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
292;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
293;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
294;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
295;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
296;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
297;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
298;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
299;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
300;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
301;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
302;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
303;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
304;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
305;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
306;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
