#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
152;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
153;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
154;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
155;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
156;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
157;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;27;Fichte;100;Fichte_2_27;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
158;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;2b;0.3;6.0;31.48;27.15;24.93;0.35;0.39;0.0;0.5;38.73;
159;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;2a;6.4;6.0;24.86;23.02;20.92;0.24;0.27;0.0;0.25;24.94;
160;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;1b;12.5;6.0;20.85;18.49;15.8;0.16;0.18;0.0;0.08;11.63;
161;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;L1;1a;18.6;6.0;15.7;12.37;8.06;0.07;0.08;0.0;0.01;3.57;
162;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;Restholz 1;Restholz 1;24.7;4.29;7.9;4.09;0.0;0.01;0.01;0.0;0.0;0.36;
#Summe:;28;Fichte;100;Fichte_3_28;2010;32.0;29.0;;;;;;;;0.83;0.93;;;79.24;
#
163;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
164;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
165;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
166;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
167;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
168;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;29;Tanne;101;Tanne_1_29;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
169;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
170;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
171;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
172;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
173;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
174;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
175;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
176;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
177;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
178;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
179;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
180;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
181;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
182;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
183;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
184;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
185;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
186;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
187;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2b;0.3;6.0;31.48;27.15;24.93;0.35;0.39;0.0;0.5;38.73;
188;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2a;6.4;6.0;24.86;23.02;20.92;0.24;0.27;0.0;0.25;24.94;
189;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;1b;12.5;6.0;20.85;18.49;15.8;0.16;0.18;0.0;0.08;11.63;
190;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;1a;18.6;6.0;15.7;12.37;8.06;0.07;0.08;0.0;0.01;3.57;
191;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;Restholz 1;Restholz 1;24.7;4.29;7.9;4.09;0.0;0.01;0.01;0.0;0.0;0.36;
#Summe:;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;;;;;;;;0.83;0.93;;;79.24;
#
192;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
193;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
194;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
195;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
196;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
197;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
198;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
199;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
200;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
201;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
202;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
203;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
204;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
205;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
206;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
207;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
208;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
209;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
210;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
211;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
212;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
213;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
214;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
215;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
216;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2b;0.3;6.0;31.48;27.15;24.93;0.35;0.39;0.0;0.5;38.73;
217;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2a;6.4;6.0;24.86;23.02;20.92;0.24;0.27;0.0;0.25;24.94;
218;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;1b;12.5;6.0;20.85;18.49;15.8;0.16;0.18;0.0;0.08;11.63;
219;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;1a;18.6;6.0;15.7;12.37;8.06;0.07;0.08;0.0;0.01;3.57;
220;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;Restholz 1;Restholz 1;24.7;4.29;7.9;4.09;0.0;0.01;0.01;0.0;0.0;0.36;
#Summe:;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;;;;;;;;0.83;0.93;;;79.24;
#
221;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
222;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
223;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
224;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
225;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
226;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
227;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
228;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
229;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
230;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
231;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
232;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
233;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
234;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
235;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
236;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
237;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
238;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
239;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
240;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
241;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
242;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
243;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
244;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
245;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2b;0.3;6.0;31.48;27.15;24.93;0.35;0.39;0.0;0.5;38.73;
246;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2a;6.4;6.0;24.86;23.02;20.92;0.24;0.27;0.0;0.25;24.94;
247;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;1b;12.5;6.0;20.85;18.49;15.8;0.16;0.18;0.0;0.08;11.63;
248;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;1a;18.6;6.0;15.7;12.37;8.06;0.07;0.08;0.0;0.01;3.57;
249;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;Restholz 1;Restholz 1;24.7;4.29;7.9;4.09;0.0;0.01;0.01;0.0;0.0;0.36;
#Summe:;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;;;;;;;;0.83;0.93;;;79.24;
#
250;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
251;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
252;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
253;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
254;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
255;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
256;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
257;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
258;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
259;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
260;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
261;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
262;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
263;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
264;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
265;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
266;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
267;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
268;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
269;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
270;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
271;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
272;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
273;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
274;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2b;0.3;6.0;31.48;27.15;24.93;0.35;0.39;0.0;0.5;38.73;
275;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2a;6.4;6.0;24.86;23.02;20.92;0.24;0.27;0.0;0.25;24.94;
276;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;1b;12.5;6.0;20.85;18.49;15.8;0.16;0.18;0.0;0.08;11.63;
277;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;1a;18.6;6.0;15.7;12.37;8.06;0.07;0.08;0.0;0.01;3.57;
278;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;Restholz 1;Restholz 1;24.7;4.29;7.9;4.09;0.0;0.01;0.01;0.0;0.0;0.36;
#Summe:;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;;;;;;;;0.83;0.93;;;79.24;
#
279;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
280;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
281;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
282;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
283;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
284;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
285;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2b;0.3;6.0;31.12;26.89;24.75;0.35;0.39;0.0;0.53;34.95;
286;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2a;6.4;6.0;24.68;22.92;21.1;0.24;0.27;0.0;0.28;22.44;
287;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2a;12.5;3.0;21.04;20.13;19.18;0.09;0.1;0.0;0.18;8.38;
288;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;1b;15.6;6.0;19.12;16.95;14.03;0.13;0.15;0.0;0.05;9.69;
289;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;1a;21.7;5.0;13.91;10.29;5.23;0.04;0.05;0.0;0.0;2.08;
290;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.17;5.01;2.54;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;;;;;;;;0.85;0.97;;;77.62;
#
291;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
292;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
293;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
294;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
295;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
296;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
297;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2b;0.3;6.0;31.22;28.2;26.8;0.37;0.42;0.0;0.59;41.12;
298;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2b;6.4;5.5;26.75;25.1;23.12;0.26;0.3;0.0;0.31;28.94;
299;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2a;12.0;5.5;23.04;20.82;18.25;0.18;0.21;0.0;0.12;18.72;
300;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;1b;17.6;3.5;18.15;16.18;14.05;0.07;0.08;0.0;0.05;5.12;
301;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;1a;21.2;5.0;13.92;10.21;5.65;0.04;0.05;0.0;0.0;2.08;
302;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;Restholz 1;Restholz 1;26.3;2.69;5.45;2.76;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;;;;;;;;0.93;1.05;;;96.09;
#
303;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2b;0.3;6.0;31.48;27.15;24.93;0.35;0.39;0.0;0.5;38.73;
304;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2a;6.4;6.0;24.86;23.02;20.92;0.24;0.27;0.0;0.25;24.94;
305;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;1b;12.5;6.0;20.85;18.49;15.8;0.16;0.18;0.0;0.08;11.63;
