#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
147;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
148;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
149;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
150;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;30;Tanne;101;Tanne_2_30;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
151;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
152;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
153;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
154;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
155;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;31;Fichte;100;Fichte_1_31;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
156;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
157;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
158;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
159;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
160;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;32;Fichte;100;Fichte_2_32;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
161;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
162;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
163;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
164;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
165;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;33;Fichte;100;Fichte_3_33;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
166;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
167;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
168;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
169;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
170;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;34;Tanne;101;Tanne_1_34;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
171;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
172;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
173;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
174;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
175;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;35;Tanne;101;Tanne_2_35;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
176;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
177;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
178;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
179;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
180;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;36;Fichte;100;Fichte_1_36;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
181;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
182;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
183;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
184;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
185;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;37;Fichte;100;Fichte_2_37;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
186;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
187;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
188;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
189;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
190;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;38;Fichte;100;Fichte_3_38;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
191;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
192;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
193;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
194;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
195;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;39;Tanne;101;Tanne_1_39;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
196;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
197;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
198;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
199;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
200;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;40;Tanne;101;Tanne_2_40;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
201;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
202;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
203;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
204;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
205;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;41;Fichte;100;Fichte_1_41;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
206;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
207;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
208;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
209;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
210;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;42;Fichte;100;Fichte_2_42;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
211;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
212;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
213;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
214;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
215;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;43;Fichte;100;Fichte_3_43;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
216;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
217;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
218;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
219;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
220;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;44;Tanne;101;Tanne_1_44;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
221;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
222;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
223;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
224;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
225;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;45;Tanne;101;Tanne_2_45;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
226;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
227;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
228;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
229;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
230;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;46;Fichte;100;Fichte_1_46;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
231;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
232;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
233;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
234;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
235;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;47;Fichte;100;Fichte_2_47;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
236;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
237;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
238;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
239;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
240;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;48;Fichte;100;Fichte_3_48;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
241;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
242;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
243;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
244;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
245;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;49;Tanne;101;Tanne_1_49;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
246;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
247;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
248;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
249;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
250;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;50;Tanne;101;Tanne_2_50;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
251;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
252;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
253;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
254;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
255;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;51;Fichte;100;Fichte_1_51;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
256;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
257;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
258;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
259;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
260;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
261;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
262;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
263;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
264;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
265;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
266;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
267;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
268;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
269;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
270;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
271;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
272;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
273;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
274;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
275;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;19.46;13.26;0.0;0.16;0.19;0.0;0.0;8.04;
#Summe:;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;;;;;;;;0.96;1.08;;;85.22;
#
276;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
277;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
278;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
279;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
280;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
281;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
282;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
283;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
284;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
285;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
286;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
287;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;18.09;
288;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
289;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;19.77;19.14;18.49;0.03;0.04;0.0;0.13;1.58;
290;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;Restholz 2;Restholz 2;17.4;11.6;18.49;11.22;0.0;0.13;0.15;0.0;0.0;6.36;
#Summe:;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;;;;;;;;0.93;1.03;;;90.66;
#
291;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
292;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
293;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
294;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;Restholz 1;Restholz 1;16.1;1.3;20.45;19.97;19.46;0.03;0.04;0.0;0.16;1.71;
