#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
154;26;Buche;200;Buche_1_26;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
155;26;Buche;200;Buche_1_26;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
156;26;Buche;200;Buche_1_26;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;26;Buche;200;Buche_1_26;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
157;27;Buche;200;Buche_2_27;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
158;27;Buche;200;Buche_2_27;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
159;27;Buche;200;Buche_2_27;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
160;27;Buche;200;Buche_2_27;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
161;27;Buche;200;Buche_2_27;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
162;27;Buche;200;Buche_2_27;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;27;Buche;200;Buche_2_27;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
163;28;Buche;200;Buche_3_28;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
164;28;Buche;200;Buche_3_28;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
165;28;Buche;200;Buche_3_28;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
166;28;Buche;200;Buche_3_28;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
167;28;Buche;200;Buche_3_28;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
168;28;Buche;200;Buche_3_28;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;28;Buche;200;Buche_3_28;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
169;29;Ahorn;203;Ahorn_1_29;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
170;29;Ahorn;203;Ahorn_1_29;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
171;29;Ahorn;203;Ahorn_1_29;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
172;29;Ahorn;203;Ahorn_1_29;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
173;29;Ahorn;203;Ahorn_1_29;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
174;29;Ahorn;203;Ahorn_1_29;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;29;Ahorn;203;Ahorn_1_29;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
175;30;Ahorn;203;Ahorn_2_30;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
176;30;Ahorn;203;Ahorn_2_30;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
177;30;Ahorn;203;Ahorn_2_30;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
178;30;Ahorn;203;Ahorn_2_30;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
179;30;Ahorn;203;Ahorn_2_30;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
180;30;Ahorn;203;Ahorn_2_30;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;30;Ahorn;203;Ahorn_2_30;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
181;31;Buche;200;Buche_1_31;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
182;31;Buche;200;Buche_1_31;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
183;31;Buche;200;Buche_1_31;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
184;31;Buche;200;Buche_1_31;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
185;31;Buche;200;Buche_1_31;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
186;31;Buche;200;Buche_1_31;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;31;Buche;200;Buche_1_31;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
187;32;Buche;200;Buche_2_32;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
188;32;Buche;200;Buche_2_32;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
189;32;Buche;200;Buche_2_32;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
190;32;Buche;200;Buche_2_32;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
191;32;Buche;200;Buche_2_32;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
192;32;Buche;200;Buche_2_32;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;32;Buche;200;Buche_2_32;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
193;33;Buche;200;Buche_3_33;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
194;33;Buche;200;Buche_3_33;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
195;33;Buche;200;Buche_3_33;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
196;33;Buche;200;Buche_3_33;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
197;33;Buche;200;Buche_3_33;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
198;33;Buche;200;Buche_3_33;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;33;Buche;200;Buche_3_33;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
199;34;Ahorn;203;Ahorn_1_34;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
200;34;Ahorn;203;Ahorn_1_34;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
201;34;Ahorn;203;Ahorn_1_34;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
202;34;Ahorn;203;Ahorn_1_34;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
203;34;Ahorn;203;Ahorn_1_34;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
204;34;Ahorn;203;Ahorn_1_34;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;34;Ahorn;203;Ahorn_1_34;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
205;35;Ahorn;203;Ahorn_2_35;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
206;35;Ahorn;203;Ahorn_2_35;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
207;35;Ahorn;203;Ahorn_2_35;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
208;35;Ahorn;203;Ahorn_2_35;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
209;35;Ahorn;203;Ahorn_2_35;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
210;35;Ahorn;203;Ahorn_2_35;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;35;Ahorn;203;Ahorn_2_35;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
211;36;Buche;200;Buche_1_36;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
212;36;Buche;200;Buche_1_36;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
213;36;Buche;200;Buche_1_36;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
214;36;Buche;200;Buche_1_36;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
215;36;Buche;200;Buche_1_36;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
216;36;Buche;200;Buche_1_36;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;36;Buche;200;Buche_1_36;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
217;37;Buche;200;Buche_2_37;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
218;37;Buche;200;Buche_2_37;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
219;37;Buche;200;Buche_2_37;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
220;37;Buche;200;Buche_2_37;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
221;37;Buche;200;Buche_2_37;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
222;37;Buche;200;Buche_2_37;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;37;Buche;200;Buche_2_37;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
223;38;Buche;200;Buche_3_38;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
224;38;Buche;200;Buche_3_38;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
225;38;Buche;200;Buche_3_38;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
226;38;Buche;200;Buche_3_38;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
227;38;Buche;200;Buche_3_38;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
228;38;Buche;200;Buche_3_38;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;38;Buche;200;Buche_3_38;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
229;39;Ahorn;203;Ahorn_1_39;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
230;39;Ahorn;203;Ahorn_1_39;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
231;39;Ahorn;203;Ahorn_1_39;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
232;39;Ahorn;203;Ahorn_1_39;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
233;39;Ahorn;203;Ahorn_1_39;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
234;39;Ahorn;203;Ahorn_1_39;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;39;Ahorn;203;Ahorn_1_39;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
235;40;Ahorn;203;Ahorn_2_40;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
236;40;Ahorn;203;Ahorn_2_40;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
237;40;Ahorn;203;Ahorn_2_40;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
238;40;Ahorn;203;Ahorn_2_40;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
239;40;Ahorn;203;Ahorn_2_40;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
240;40;Ahorn;203;Ahorn_2_40;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;40;Ahorn;203;Ahorn_2_40;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
241;41;Buche;200;Buche_1_41;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
242;41;Buche;200;Buche_1_41;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
243;41;Buche;200;Buche_1_41;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
244;41;Buche;200;Buche_1_41;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
245;41;Buche;200;Buche_1_41;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
246;41;Buche;200;Buche_1_41;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;41;Buche;200;Buche_1_41;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
247;42;Buche;200;Buche_2_42;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
248;42;Buche;200;Buche_2_42;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
249;42;Buche;200;Buche_2_42;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
250;42;Buche;200;Buche_2_42;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
251;42;Buche;200;Buche_2_42;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
252;42;Buche;200;Buche_2_42;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;42;Buche;200;Buche_2_42;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
253;43;Buche;200;Buche_3_43;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
254;43;Buche;200;Buche_3_43;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
255;43;Buche;200;Buche_3_43;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
256;43;Buche;200;Buche_3_43;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
257;43;Buche;200;Buche_3_43;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
258;43;Buche;200;Buche_3_43;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;43;Buche;200;Buche_3_43;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
259;44;Ahorn;203;Ahorn_1_44;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
260;44;Ahorn;203;Ahorn_1_44;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
261;44;Ahorn;203;Ahorn_1_44;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
262;44;Ahorn;203;Ahorn_1_44;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
263;44;Ahorn;203;Ahorn_1_44;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
264;44;Ahorn;203;Ahorn_1_44;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;44;Ahorn;203;Ahorn_1_44;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
265;45;Ahorn;203;Ahorn_2_45;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
266;45;Ahorn;203;Ahorn_2_45;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
267;45;Ahorn;203;Ahorn_2_45;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
268;45;Ahorn;203;Ahorn_2_45;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
269;45;Ahorn;203;Ahorn_2_45;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
270;45;Ahorn;203;Ahorn_2_45;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;45;Ahorn;203;Ahorn_2_45;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
271;46;Buche;200;Buche_1_46;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
272;46;Buche;200;Buche_1_46;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
273;46;Buche;200;Buche_1_46;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
274;46;Buche;200;Buche_1_46;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
275;46;Buche;200;Buche_1_46;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
276;46;Buche;200;Buche_1_46;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;46;Buche;200;Buche_1_46;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
277;47;Buche;200;Buche_2_47;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
278;47;Buche;200;Buche_2_47;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
279;47;Buche;200;Buche_2_47;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
280;47;Buche;200;Buche_2_47;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
281;47;Buche;200;Buche_2_47;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
282;47;Buche;200;Buche_2_47;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;47;Buche;200;Buche_2_47;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
283;48;Buche;200;Buche_3_48;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
284;48;Buche;200;Buche_3_48;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
285;48;Buche;200;Buche_3_48;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
286;48;Buche;200;Buche_3_48;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
287;48;Buche;200;Buche_3_48;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
288;48;Buche;200;Buche_3_48;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;48;Buche;200;Buche_3_48;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
289;49;Ahorn;203;Ahorn_1_49;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
290;49;Ahorn;203;Ahorn_1_49;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
291;49;Ahorn;203;Ahorn_1_49;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
292;49;Ahorn;203;Ahorn_1_49;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
293;49;Ahorn;203;Ahorn_1_49;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
294;49;Ahorn;203;Ahorn_1_49;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;49;Ahorn;203;Ahorn_1_49;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
295;50;Ahorn;203;Ahorn_2_50;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
296;50;Ahorn;203;Ahorn_2_50;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
297;50;Ahorn;203;Ahorn_2_50;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
298;50;Ahorn;203;Ahorn_2_50;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
299;50;Ahorn;203;Ahorn_2_50;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
300;50;Ahorn;203;Ahorn_2_50;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;50;Ahorn;203;Ahorn_2_50;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
301;51;Buche;200;Buche_1_51;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
302;51;Buche;200;Buche_1_51;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
303;51;Buche;200;Buche_1_51;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
304;51;Buche;200;Buche_1_51;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
305;51;Buche;200;Buche_1_51;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
306;51;Buche;200;Buche_1_51;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;51;Buche;200;Buche_1_51;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
307;52;Buche;200;Buche_2_52;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
308;52;Buche;200;Buche_2_52;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
