#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
#
1352;280;Fichte;100;1923_280;1923;62.7;38.0;L1;5;0.3;6.0;63.8;54.61;49.86;1.41;1.54;0.0;3.03;202.91;
1353;280;Fichte;100;1923_280;1923;62.7;38.0;L1;4;6.4;6.0;49.75;47.31;45.55;1.03;1.13;0.0;1.95;129.99;
1354;280;Fichte;100;1923_280;1923;62.7;38.0;L1;4;12.5;6.0;45.49;43.44;40.59;0.86;0.95;0.0;1.05;108.62;
1355;280;Fichte;100;1923_280;1923;62.7;38.0;L1;3b;18.6;6.0;40.48;36.6;31.77;0.61;0.69;0.0;0.41;72.92;
1356;280;Fichte;100;1923_280;1923;62.7;38.0;L1;2b;24.7;6.0;31.59;25.9;19.46;0.31;0.36;0.0;0.08;34.4;
1357;280;Fichte;100;1923_280;1923;62.7;38.0;L1;1a;30.8;6.0;19.24;12.0;3.73;0.08;0.09;0.0;0.0;3.75;
1358;280;Fichte;100;1923_280;1923;62.7;38.0;Restholz 1;Restholz 1;36.9;1.1;3.43;1.74;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;280;Fichte;100;1923_280;1923;62.7;38.0;;;;;;;;4.3;4.77;;;552.62;
#
1359;281;Fichte;100;1923_281;1923;57.5;37.0;L1;5;0.3;6.0;58.48;50.15;45.88;1.19;1.3;0.0;2.48;171.05;
1360;281;Fichte;100;1923_281;1923;57.5;37.0;L1;4;6.4;6.0;45.78;43.53;41.83;0.87;0.95;0.0;1.57;110.01;
1361;281;Fichte;100;1923_281;1923;57.5;37.0;L1;4;12.5;5.0;41.77;40.1;37.9;0.61;0.67;0.0;0.92;76.71;
1362;281;Fichte;100;1923_281;1923;57.5;37.0;L1;3b;17.6;4.5;37.8;35.26;32.19;0.42;0.48;0.0;0.48;50.23;
1363;281;Fichte;100;1923_281;1923;57.5;37.0;L1;2b;22.2;6.0;32.05;27.17;21.54;0.34;0.39;0.0;0.12;37.58;
1364;281;Fichte;100;1923_281;1923;57.5;37.0;L1;1b;28.3;3.0;21.33;18.23;14.94;0.08;0.09;0.0;0.04;5.57;
1365;281;Fichte;100;1923_281;1923;57.5;37.0;L1;1a;31.4;3.5;14.71;10.58;6.07;0.03;0.04;0.0;0.0;1.57;
1366;281;Fichte;100;1923_281;1923;57.5;37.0;Restholz 1;Restholz 1;35.0;2.0;5.79;2.99;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;281;Fichte;100;1923_281;1923;57.5;37.0;;;;;;;;3.54;3.93;;;452.81;
#
1367;282;Fichte;100;1923_282;1923;50.5;35.0;L1;4;0.3;6.0;51.3;44.17;40.55;0.92;1.01;0.0;1.81;116.66;
1368;282;Fichte;100;1923_282;1923;50.5;35.0;L1;3b;6.4;6.0;40.46;38.46;36.75;0.68;0.74;0.0;1.1;80.67;
1369;282;Fichte;100;1923_282;1923;50.5;35.0;L1;3b;12.5;4.5;36.68;35.12;33.13;0.42;0.46;0.0;0.65;49.69;
1370;282;Fichte;100;1923_282;1923;50.5;35.0;L1;3a;17.1;5.0;33.03;30.24;26.85;0.35;0.39;0.0;0.29;40.36;
1371;282;Fichte;100;1923_282;1923;50.5;35.0;L1;2a;22.2;5.0;26.7;22.74;18.26;0.2;0.23;0.0;0.08;20.44;
1372;282;Fichte;100;1923_282;1923;50.5;35.0;L1;1a;27.3;6.0;18.07;11.94;4.75;0.07;0.09;0.0;0.0;3.59;
1373;282;Fichte;100;1923_282;1923;50.5;35.0;Restholz 1;Restholz 1;33.4;1.6;4.49;2.31;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;282;Fichte;100;1923_282;1923;50.5;35.0;;;;;;;;2.64;2.92;;;311.45;
#
1374;283;Fichte;100;1923_283;1923;37.2;31.0;L1;3a;0.3;6.0;37.69;32.73;30.2;0.5;0.55;0.0;0.86;58.83;
1375;283;Fichte;100;1923_283;1923;37.2;31.0;L1;2b;6.4;6.0;30.14;28.49;26.77;0.37;0.41;0.0;0.47;40.83;
1376;283;Fichte;100;1923_283;1923;37.2;31.0;L1;2b;12.5;4.5;26.7;25.05;23.01;0.21;0.24;0.0;0.24;23.41;
1377;283;Fichte;100;1923_283;1923;37.2;31.0;L1;2a;17.1;4.0;22.91;20.74;18.25;0.13;0.15;0.0;0.1;13.36;
1378;283;Fichte;100;1923_283;1923;37.2;31.0;L1;1a;21.2;6.0;18.12;13.76;8.54;0.09;0.11;0.0;0.01;4.49;
1379;283;Fichte;100;1923_283;1923;37.2;31.0;Restholz 1;Restholz 1;27.3;3.7;8.35;4.5;0.0;0.01;0.01;0.0;0.0;0.36;
#Summe:;283;Fichte;100;1923_283;1923;37.2;31.0;;;;;;;;1.32;1.46;;;141.29;
#
1380;284;Fichte;100;1923_284;1923;35.8;30.0;L1;3a;0.3;6.0;36.24;31.55;29.13;0.47;0.51;0.0;0.76;54.6;
1381;284;Fichte;100;1923_284;1923;35.8;30.0;L1;2b;6.4;6.0;29.06;27.41;25.61;0.34;0.38;0.0;0.4;37.78;
1382;284;Fichte;100;1923_284;1923;35.8;30.0;L1;2a;12.5;6.0;25.54;23.14;20.03;0.24;0.28;0.0;0.15;25.18;
1383;284;Fichte;100;1923_284;1923;35.8;30.0;L1;1b;18.6;4.0;19.92;17.43;14.62;0.09;0.11;0.0;0.05;6.82;
1384;284;Fichte;100;1923_284;1923;35.8;30.0;L1;1a;22.7;5.0;14.47;10.39;5.52;0.04;0.05;0.0;0.0;2.17;
1385;284;Fichte;100;1923_284;1923;35.8;30.0;Restholz 1;Restholz 1;27.8;2.2;5.3;2.79;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;284;Fichte;100;1923_284;1923;35.8;30.0;;;;;;;;1.19;1.32;;;126.64;
#
1386;285;Fichte;100;1923_285;1923;35.0;30.0;L1;3a;0.3;6.0;35.43;30.84;28.48;0.45;0.49;0.0;0.73;52.19;
1387;285;Fichte;100;1923_285;1923;35.0;30.0;L1;2b;6.4;6.0;28.42;26.8;25.03;0.33;0.36;0.0;0.38;36.11;
1388;285;Fichte;100;1923_285;1923;35.0;30.0;L1;2a;12.5;6.0;24.97;22.62;19.58;0.23;0.26;0.0;0.14;24.07;
1389;285;Fichte;100;1923_285;1923;35.0;30.0;L1;1b;18.6;4.0;19.47;17.04;14.29;0.09;0.1;0.0;0.05;6.52;
1390;285;Fichte;100;1923_285;1923;35.0;30.0;L1;1a;22.7;5.0;14.14;10.16;5.4;0.04;0.05;0.0;0.0;2.08;
1391;285;Fichte;100;1923_285;1923;35.0;30.0;Restholz 1;Restholz 1;27.8;2.2;5.18;2.73;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;285;Fichte;100;1923_285;1923;35.0;30.0;;;;;;;;1.14;1.27;;;121.05;
#
1392;286;Fichte;100;1923_286;1923;32.0;28.0;L1;2b;0.3;6.0;32.34;28.28;26.12;0.38;0.41;0.0;0.56;41.35;
1393;286;Fichte;100;1923_286;1923;32.0;28.0;L1;2b;6.4;3.5;26.07;25.11;24.13;0.16;0.18;0.0;0.38;18.08;
1394;286;Fichte;100;1923_286;1923;32.0;28.0;L1;2a;10.0;6.0;24.07;22.05;19.4;0.22;0.25;0.0;0.15;22.84;
1395;286;Fichte;100;1923_286;1923;32.0;28.0;L1;1b;16.1;4.0;19.3;17.13;14.64;0.09;0.1;0.0;0.05;6.57;
1396;286;Fichte;100;1923_286;1923;32.0;28.0;L1;1a;20.2;6.0;14.5;10.03;4.32;0.05;0.06;0.0;0.0;2.46;
1397;286;Fichte;100;1923_286;1923;32.0;28.0;Restholz 1;Restholz 1;26.3;1.7;4.11;2.15;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;286;Fichte;100;1923_286;1923;32.0;28.0;;;;;;;;0.9;1.0;;;91.34;
#
1398;287;Fichte;100;1923_287;1923;31.2;28.0;L1;2b;0.3;6.0;31.54;27.57;25.47;0.36;0.39;0.0;0.53;39.31;
1399;287;Fichte;100;1923_287;1923;31.2;28.0;L1;2a;6.4;6.0;25.41;23.81;21.94;0.26;0.29;0.0;0.26;26.67;
1400;287;Fichte;100;1923_287;1923;31.2;28.0;L1;2a;12.5;4.0;21.86;20.29;18.41;0.12;0.14;0.0;0.13;12.73;
1401;287;Fichte;100;1923_287;1923;31.2;28.0;L1;1b;16.6;3.5;18.31;16.41;14.27;0.07;0.08;0.0;0.05;5.25;
1402;287;Fichte;100;1923_287;1923;31.2;28.0;L1;1a;20.2;5.5;14.14;10.18;5.25;0.05;0.05;0.0;0.0;2.29;
1403;287;Fichte;100;1923_287;1923;31.2;28.0;Restholz 1;Restholz 1;25.8;2.2;5.05;2.67;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;287;Fichte;100;1923_287;1923;31.2;28.0;;;;;;;;0.86;0.95;;;86.32;
#
1404;288;Fichte;100;1923_288;1923;31.1;28.0;L1;2b;0.3;6.0;31.44;27.48;25.39;0.36;0.39;0.0;0.53;39.06;
1405;288;Fichte;100;1923_288;1923;31.1;28.0;L1;2a;6.4;6.0;25.33;23.73;21.87;0.26;0.28;0.0;0.26;26.5;
1406;288;Fichte;100;1923_288;1923;31.1;28.0;L1;2a;12.5;4.0;21.79;20.22;18.36;0.12;0.14;0.0;0.13;12.65;
1407;288;Fichte;100;1923_288;1923;31.1;28.0;L1;1b;16.6;3.5;18.25;16.36;14.23;0.07;0.08;0.0;0.05;5.21;
1408;288;Fichte;100;1923_288;1923;31.1;28.0;L1;1a;20.2;5.5;14.1;10.15;5.24;0.05;0.05;0.0;0.0;2.27;
1409;288;Fichte;100;1923_288;1923;31.1;28.0;Restholz 1;Restholz 1;25.8;2.2;5.03;2.66;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;288;Fichte;100;1923_288;1923;31.1;28.0;;;;;;;;0.85;0.95;;;85.77;
#
1410;289;Fichte;100;1923_289;1923;28.4;26.0;L1;2b;0.3;6.0;28.66;25.16;23.22;0.3;0.32;0.0;0.4;32.67;
1411;289;Fichte;100;1923_289;1923;28.4;26.0;L1;2a;6.4;6.0;23.17;21.5;19.46;0.21;0.23;0.0;0.18;21.74;
1412;289;Fichte;100;1923_289;1923;28.4;26.0;L1;1b;12.5;5.0;19.39;17.21;14.57;0.11;0.13;0.0;0.06;8.34;
1413;289;Fichte;100;1923_289;1923;28.4;26.0;L1;1a;17.6;6.0;14.45;10.52;5.43;0.05;0.06;0.0;0.0;2.65;
1414;289;Fichte;100;1923_289;1923;28.4;26.0;Restholz 1;Restholz 1;23.7;2.3;5.24;2.8;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;289;Fichte;100;1923_289;1923;28.4;26.0;;;;;;;;0.68;0.75;;;65.49;
#
1415;290;Fichte;100;1923_290;1923;25.1;24.0;L1;2a;0.3;6.0;25.28;22.29;20.5;0.23;0.25;0.0;0.28;23.94;
1416;290;Fichte;100;1923_290;1923;25.1;24.0;L1;1b;6.4;6.0;20.45;18.73;16.58;0.16;0.18;0.0;0.11;11.86;
1417;290;Fichte;100;1923_290;1923;25.1;24.0;L1;1a;12.5;6.0;16.5;13.71;10.17;0.09;0.1;0.0;0.02;4.35;
1418;290;Fichte;100;1923_290;1923;25.1;24.0;Restholz 1;Restholz 1;18.6;5.4;10.03;5.82;0.0;0.02;0.02;0.0;0.0;0.83;
#Summe:;290;Fichte;100;1923_290;1923;25.1;24.0;;;;;;;;0.5;0.55;;;40.98;
#
1419;291;Fichte;100;1923_291;1923;21.1;21.0;L1;1b;0.3;6.0;21.19;18.78;17.08;0.16;0.18;0.0;0.16;12.15;
1420;291;Fichte;100;1923_291;1923;21.1;21.0;L1;1b;6.4;4.5;17.03;15.66;14.04;0.08;0.09;0.0;0.07;6.17;
1421;291;Fichte;100;1923_291;1923;21.1;21.0;L1;1a;11.0;6.0;13.96;11.25;7.65;0.06;0.07;0.0;0.01;2.94;
1422;291;Fichte;100;1923_291;1923;21.1;21.0;Restholz 1;Restholz 1;17.1;3.9;7.51;4.31;0.0;0.01;0.01;0.0;0.0;0.33;
#Summe:;291;Fichte;100;1923_291;1923;21.1;21.0;;;;;;;;0.31;0.35;;;21.59;
#
1423;292;Fichte;100;1923_292;1923;17.4;17.0;L1;1b;0.3;5.0;17.39;15.74;14.24;0.09;0.1;0.0;0.09;7.0;
1424;292;Fichte;100;1923_292;1923;17.4;17.0;L1;1a;5.4;6.0;14.17;12.06;9.39;0.07;0.08;0.0;0.02;3.35;
1425;292;Fichte;100;1923_292;1923;17.4;17.0;Restholz 1;Restholz 1;11.5;5.5;9.29;5.79;0.0;0.02;0.02;0.0;0.0;0.78;
#Summe:;292;Fichte;100;1923_292;1923;17.4;17.0;;;;;;;;0.18;0.2;;;11.13;
#
1426;293;Fichte;100;1923_293;1923;68.8;33.0;L1;6;0.3;6.0;69.8;60.36;55.57;1.72;1.88;0.0;3.15;257.08;
1427;293;Fichte;100;1923_293;1923;68.8;33.0;L1;5;6.4;6.0;55.45;52.61;49.9;1.27;1.39;0.0;1.82;182.11;
1428;293;Fichte;100;1923_293;1923;68.8;33.0;L1;4;12.5;6.0;49.79;46.25;41.5;0.97;1.09;0.0;0.8;123.27;
1429;293;Fichte;100;1923_293;1923;68.8;33.0;L1;3b;18.6;6.0;41.32;35.3;28.11;0.58;0.66;0.0;0.2;68.43;
1430;293;Fichte;100;1923_293;1923;68.8;33.0;L1;2a;24.7;3.0;27.85;23.79;19.39;0.13;0.15;0.0;0.06;13.19;
1431;293;Fichte;100;1923_293;1923;68.8;33.0;L1;1a;27.8;5.0;19.09;10.79;0.88;0.05;0.07;0.0;0.0;2.71;
1432;293;Fichte;100;1923_293;1923;68.8;33.0;Restholz 1;Restholz 1;32.9;0.1;0.44;0.22;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;293;Fichte;100;1923_293;1923;68.8;33.0;;;;;;;;4.72;5.24;;;646.8;
#
1433;294;Fichte;100;1923_294;1923;68.5;33.0;L1;6;0.3;6.0;69.49;60.09;55.32;1.7;1.86;0.0;3.12;254.85;
1434;294;Fichte;100;1923_294;1923;68.5;33.0;L1;5;6.4;6.0;55.21;52.38;49.68;1.26;1.38;0.0;1.8;180.53;
1435;294;Fichte;100;1923_294;1923;68.5;33.0;L1;4;12.5;6.0;49.58;46.04;41.32;0.97;1.08;0.0;0.79;122.2;
1436;294;Fichte;100;1923_294;1923;68.5;33.0;L1;3b;18.6;6.0;41.14;35.15;27.99;0.57;0.65;0.0;0.2;67.84;
1437;294;Fichte;100;1923_294;1923;68.5;33.0;L1;2a;24.7;3.0;27.73;23.69;19.31;0.13;0.15;0.0;0.06;13.07;
1438;294;Fichte;100;1923_294;1923;68.5;33.0;L1;1a;27.8;5.0;19.0;10.74;0.88;0.05;0.06;0.0;0.0;2.69;
1439;294;Fichte;100;1923_294;1923;68.5;33.0;Restholz 1;Restholz 1;32.9;0.1;0.44;0.22;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;294;Fichte;100;1923_294;1923;68.5;33.0;;;;;;;;4.68;5.19;;;641.17;
#
1440;295;Fichte;100;1923_295;1923;64.7;33.0;L1;6;0.3;3.0;65.64;60.45;56.76;0.82;0.89;0.0;3.48;122.39;
1441;295;Fichte;100;1923_295;1923;64.7;33.0;L1;5;3.4;6.0;56.56;52.15;49.47;1.26;1.38;0.0;2.16;180.93;
1442;295;Fichte;100;1923_295;1923;64.7;33.0;L1;4;9.5;6.0;49.39;46.83;43.49;1.0;1.11;0.0;1.11;126.37;
1443;295;Fichte;100;1923_295;1923;64.7;33.0;L1;4;15.6;4.5;43.36;40.1;36.17;0.55;0.62;0.0;0.53;69.11;
1444;295;Fichte;100;1923_295;1923;64.7;33.0;L1;3a;20.2;5.5;35.98;30.29;23.68;0.39;0.45;0.0;0.12;45.31;
1445;295;Fichte;100;1923_295;1923;64.7;33.0;L1;1b;25.8;3.0;23.42;19.37;14.97;0.09;0.1;0.0;0.03;6.34;
1446;295;Fichte;100;1923_295;1923;64.7;33.0;Restholz 1;Restholz 1;28.9;4.1;14.67;7.89;0.0;0.02;0.03;0.0;0.0;1.24;
#Summe:;295;Fichte;100;1923_295;1923;64.7;33.0;;;;;;;;4.12;4.57;;;551.69;
#
1447;296;Fichte;100;1923_296;1923;62.5;33.0;L1;5;0.3;6.0;63.41;54.83;50.48;1.42;1.55;0.0;2.6;204.0;
1448;296;Fichte;100;1923_296;1923;62.5;33.0;L1;4;6.4;6.0;50.37;47.79;45.33;1.05;1.15;0.0;1.5;132.25;
1449;296;Fichte;100;1923_296;1923;62.5;33.0;L1;4;12.5;6.0;45.24;42.01;37.7;0.8;0.9;0.0;0.66;101.73;
1450;296;Fichte;100;1923_296;1923;62.5;33.0;L1;3a;18.6;6.0;37.54;32.07;25.54;0.47;0.55;0.0;0.16;55.29;
1451;296;Fichte;100;1923_296;1923;62.5;33.0;Restholz 1;Restholz 1;24.7;8.3;25.3;14.32;0.0;0.16;0.19;0.0;0.0;7.89;
#Summe:;296;Fichte;100;1923_296;1923;62.5;33.0;;;;;;;;3.9;4.33;;;501.16;
#
1452;297;Fichte;100;1923_297;1923;61.2;32.0;L1;5;0.3;6.0;62.05;53.77;49.56;1.36;1.49;0.0;2.41;196.04;
1453;297;Fichte;100;1923_297;1923;61.2;32.0;L1;4;6.4;6.0;49.46;46.85;44.24;1.0;1.1;0.0;1.35;127.04;
1454;297;Fichte;100;1923_297;1923;61.2;32.0;L1;4;12.5;6.0;44.14;40.69;36.13;0.75;0.85;0.0;0.56;95.5;
1455;297;Fichte;100;1923_297;1923;61.2;32.0;L1;3a;18.6;6.0;35.96;30.23;23.4;0.42;0.49;0.0;0.12;49.26;
1456;297;Fichte;100;1923_297;1923;61.2;32.0;L1;1b;24.7;3.0;23.15;19.26;15.02;0.08;0.1;0.0;0.03;6.25;
1457;297;Fichte;100;1923_297;1923;61.2;32.0;L1;1a;27.8;3.0;14.72;10.0;4.73;0.02;0.03;0.0;0.0;1.23;
1458;297;Fichte;100;1923_297;1923;61.2;32.0;Restholz 1;Restholz 1;30.9;1.1;4.35;2.23;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;297;Fichte;100;1923_297;1923;61.2;32.0;;;;;;;;3.66;4.06;;;475.35;
#
1459;298;Fichte;100;1923_298;1923;59.5;32.0;L1;5;0.3;6.0;60.32;52.28;48.18;1.29;1.41;0.0;2.28;185.3;
1460;298;Fichte;100;1923_298;1923;59.5;32.0;L1;4;6.4;6.0;48.08;45.55;43.01;0.95;1.04;0.0;1.28;120.08;
1461;298;Fichte;100;1923_298;1923;59.5;32.0;L1;4;12.5;5.0;42.91;40.19;36.73;0.61;0.68;0.0;0.63;77.2;
1462;298;Fichte;100;1923_298;1923;59.5;32.0;L1;3a;17.6;6.0;36.57;31.37;25.08;0.45;0.52;0.0;0.16;52.83;
1463;298;Fichte;100;1923_298;1923;59.5;32.0;Restholz 1;Restholz 1;23.7;8.3;24.86;14.17;0.0;0.15;0.18;0.0;0.0;7.67;
#Summe:;298;Fichte;100;1923_298;1923;59.5;32.0;;;;;;;;3.46;3.83;;;443.09;
#
1464;299;Fichte;100;1923_299;1923;58.9;32.0;L1;5;0.3;6.0;59.71;51.75;47.7;1.26;1.38;0.0;2.23;181.59;
1465;299;Fichte;100;1923_299;1923;58.9;32.0;L1;4;6.4;6.0;47.6;45.09;42.58;0.93;1.02;0.0;1.25;117.67;
1466;299;Fichte;100;1923_299;1923;58.9;32.0;L1;4;12.5;4.5;42.48;40.09;37.1;0.54;0.61;0.0;0.67;68.9;
1467;299;Fichte;100;1923_299;1923;58.9;32.0;L1;3a;17.1;6.0;36.96;31.98;25.94;0.47;0.54;0.0;0.18;54.84;
1468;299;Fichte;100;1923_299;1923;58.9;32.0;L1;2a;23.2;3.0;25.72;22.28;18.54;0.11;0.13;0.0;0.06;11.52;
1469;299;Fichte;100;1923_299;1923;58.9;32.0;L1;1a;26.3;5.5;18.28;10.42;0.79;0.06;0.07;0.0;0.0;2.76;
1470;299;Fichte;100;1923_299;1923;58.9;32.0;Restholz 1;Restholz 1;31.9;0.1;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;299;Fichte;100;1923_299;1923;58.9;32.0;;;;;;;;3.38;3.75;;;437.28;
#
1471;300;Fichte;100;1923_300;1923;58.6;32.0;L1;5;0.3;6.0;59.41;51.49;47.45;1.25;1.36;0.0;2.21;179.74;
1472;300;Fichte;100;1923_300;1923;58.6;32.0;L1;4;6.4;6.0;47.36;44.86;42.36;0.92;1.01;0.0;1.24;116.47;
1473;300;Fichte;100;1923_300;1923;58.6;32.0;L1;4;12.5;4.0;42.26;40.17;37.63;0.48;0.54;0.0;0.72;61.14;
1474;300;Fichte;100;1923_300;1923;58.6;32.0;L1;3b;16.6;3.0;37.49;35.24;32.72;0.28;0.31;0.0;0.42;32.76;
1475;300;Fichte;100;1923_300;1923;58.6;32.0;L1;2b;19.7;6.0;32.54;26.67;19.72;0.33;0.38;0.0;0.07;36.4;
1476;300;Fichte;100;1923_300;1923;58.6;32.0;L1;1a;25.8;6.0;19.47;11.14;0.79;0.07;0.08;0.0;0.0;3.43;
1477;300;Fichte;100;1923_300;1923;58.6;32.0;Restholz 1;Restholz 1;31.9;0.1;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;300;Fichte;100;1923_300;1923;58.6;32.0;;;;;;;;3.33;3.69;;;429.94;
#
1478;301;Fichte;100;1923_301;1923;58.2;32.0;L1;5;0.3;6.0;59.0;51.13;47.13;1.23;1.34;0.0;2.18;177.29;
1479;301;Fichte;100;1923_301;1923;58.2;32.0;L1;4;6.4;6.0;47.03;44.55;42.07;0.91;1.0;0.0;1.22;114.89;
1480;301;Fichte;100;1923_301;1923;58.2;32.0;L1;4;12.5;3.5;41.98;40.18;38.05;0.42;0.47;0.0;0.77;53.22;
1481;301;Fichte;100;1923_301;1923;58.2;32.0;L1;3b;16.1;3.5;37.92;35.39;32.5;0.33;0.37;0.0;0.41;38.97;
1482;301;Fichte;100;1923_301;1923;58.2;32.0;L1;2b;19.7;6.0;32.32;26.49;19.58;0.33;0.38;0.0;0.07;35.91;
1483;301;Fichte;100;1923_301;1923;58.2;32.0;L1;1a;25.8;6.0;19.33;11.06;0.78;0.07;0.08;0.0;0.0;3.38;
1484;301;Fichte;100;1923_301;1923;58.2;32.0;Restholz 1;Restholz 1;31.9;0.1;0.39;0.2;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;301;Fichte;100;1923_301;1923;58.2;32.0;;;;;;;;3.28;3.64;;;423.66;
#
1485;302;Fichte;100;1923_302;1923;58.1;32.0;L1;5;0.3;6.0;58.9;51.05;47.05;1.23;1.34;0.0;2.17;176.69;
1486;302;Fichte;100;1923_302;1923;58.1;32.0;L1;4;6.4;6.0;46.95;44.48;42.0;0.91;1.0;0.0;1.22;114.49;
1487;302;Fichte;100;1923_302;1923;58.1;32.0;L1;4;12.5;3.5;41.9;40.11;37.98;0.42;0.47;0.0;0.76;53.04;
1488;302;Fichte;100;1923_302;1923;58.1;32.0;L1;3b;16.1;3.5;37.85;35.33;32.44;0.33;0.37;0.0;0.41;38.84;
1489;302;Fichte;100;1923_302;1923;58.1;32.0;L1;2b;19.7;6.0;32.26;26.44;19.55;0.33;0.38;0.0;0.07;35.78;
1490;302;Fichte;100;1923_302;1923;58.1;32.0;L1;1a;25.8;6.0;19.3;11.04;0.78;0.07;0.08;0.0;0.0;3.37;
1491;302;Fichte;100;1923_302;1923;58.1;32.0;Restholz 1;Restholz 1;31.9;0.1;0.39;0.2;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;302;Fichte;100;1923_302;1923;58.1;32.0;;;;;;;;3.27;3.63;;;422.2;
#
1492;303;Fichte;100;1923_303;1923;58.0;32.0;L1;5;0.3;6.0;58.8;50.96;46.97;1.22;1.34;0.0;2.16;176.08;
1493;303;Fichte;100;1923_303;1923;58.0;32.0;L1;4;6.4;6.0;46.87;44.4;41.92;0.9;0.99;0.0;1.21;114.1;
1494;303;Fichte;100;1923_303;1923;58.0;32.0;L1;4;12.5;3.5;41.83;40.04;37.92;0.42;0.47;0.0;0.76;52.85;
1495;303;Fichte;100;1923_303;1923;58.0;32.0;L1;3b;16.1;3.5;37.79;35.27;32.39;0.33;0.37;0.0;0.41;38.7;
1496;303;Fichte;100;1923_303;1923;58.0;32.0;L1;2b;19.7;6.0;32.21;26.4;19.52;0.32;0.38;0.0;0.07;35.66;
1497;303;Fichte;100;1923_303;1923;58.0;32.0;L1;1a;25.8;6.0;19.27;11.02;0.78;0.07;0.08;0.0;0.0;3.36;
1498;303;Fichte;100;1923_303;1923;58.0;32.0;Restholz 1;Restholz 1;31.9;0.1;0.39;0.2;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;303;Fichte;100;1923_303;1923;58.0;32.0;;;;;;;;3.26;3.62;;;420.75;
#
1499;304;Fichte;100;1923_304;1923;55.4;31.0;L1;5;0.3;4.5;56.13;50.14;46.58;0.87;0.95;0.0;2.15;125.34;
1500;304;Fichte;100;1923_304;1923;55.4;31.0;L1;4;4.9;6.0;46.45;43.6;41.22;0.87;0.96;0.0;1.23;110.45;
1501;304;Fichte;100;1923_304;1923;55.4;31.0;L1;3b;11.0;6.0;41.13;38.19;34.26;0.66;0.74;0.0;0.53;79.08;
1502;304;Fichte;100;1923_304;1923;55.4;31.0;L1;3a;17.1;4.5;34.12;30.45;26.18;0.32;0.36;0.0;0.2;36.89;
1503;304;Fichte;100;1923_304;1923;55.4;31.0;L1;2a;21.7;3.5;25.98;22.23;18.07;0.13;0.15;0.0;0.06;13.52;
1504;304;Fichte;100;1923_304;1923;55.4;31.0;L1;1a;25.3;5.5;17.82;10.21;0.78;0.05;0.06;0.0;0.0;2.64;
1505;304;Fichte;100;1923_304;1923;55.4;31.0;Restholz 1;Restholz 1;30.9;0.1;0.39;0.2;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;304;Fichte;100;1923_304;1923;55.4;31.0;;;;;;;;2.91;3.23;;;367.92;
#
1506;305;Fichte;100;1923_305;1923;54.8;31.0;L1;5;0.3;4.0;55.52;50.11;46.71;0.77;0.84;0.0;2.19;110.25;
1507;305;Fichte;100;1923_305;1923;54.8;31.0;L1;4;4.4;6.0;46.58;43.53;41.18;0.87;0.96;0.0;1.27;110.3;
1508;305;Fichte;100;1923_305;1923;54.8;31.0;L1;3b;10.5;6.0;41.1;38.32;34.61;0.67;0.75;0.0;0.57;79.61;
1509;305;Fichte;100;1923_305;1923;54.8;31.0;L1;3a;16.6;5.5;34.47;30.12;24.88;0.38;0.44;0.0;0.17;44.46;
1510;305;Fichte;100;1923_305;1923;54.8;31.0;Restholz 1;Restholz 1;22.2;8.8;24.68;14.25;0.0;0.16;0.19;0.0;0.0;8.13;
#Summe:;305;Fichte;100;1923_305;1923;54.8;31.0;;;;;;;;2.85;3.17;;;352.75;
#
1511;306;Fichte;100;1923_306;1923;54.1;31.0;L1;5;0.3;3.5;54.81;50.01;46.82;0.66;0.72;0.0;2.21;95.25;
1512;306;Fichte;100;1923_306;1923;54.1;31.0;L1;4;3.9;6.0;46.67;43.39;41.05;0.87;0.95;0.0;1.3;109.8;
1513;306;Fichte;100;1923_306;1923;54.1;31.0;L1;3b;10.0;6.0;40.97;38.34;34.85;0.67;0.75;0.0;0.6;79.71;
